component,name,function,apiType,api,version,specVersion,required,resource,method
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,PATCH
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF760,v5.0.0,5.0.0,false,checkProductConfiguration,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF760,v5.0.0,5.0.0,false,checkProductConfiguration,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF760,v5.0.0,5.0.0,false,checkProductConfiguration,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF760,v5.0.0,5.0.0,false,queryProductConfiguration,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF760,v5.0.0,5.0.0,false,queryProductConfiguration,GET /id
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF760,v5.0.0,5.0.0,false,queryProductConfiguration,POST
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF651,v4.0.0,4.0.0,false,agreement,GET
TMFC002,ProductOrderCaptureAndValidation,coreFunction,dependentAPIs,TMF651,v4.0.0,4.0.0,false,agreement,GET /id
TMFC002,ProductOrderCaptureAndValidation,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC002,ProductOrderCaptureAndValidation,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC002,ProductOrderCaptureAndValidation,securityFunction,exposedAPIs,TMF669,v4.0.0,4.0.0,true,,
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,POST
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,DELETE
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,PATCH
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productSpecification,GET
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productSpecification,GET /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF622,v4.0.0,4.0.0,true,productOrder,GET /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF622,v4.0.0,4.0.0,true,productOrder,PATCH
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF637,v4.0.0,4.0.0,true,product,GET
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF637,v4.0.0,4.0.0,true,product,GET /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF637,v4.0.0,4.0.0,true,product,PATCH
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF633,v4.0.0,4.0.0,false,serviceSpecification,GET
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF633,v4.0.0,4.0.0,false,serviceSpecification,GET /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,false,service,GET / id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,false,service,GET
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,true,serviceOrder,GET
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,true,serviceOrder,GET /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,true,serviceOrder,POST
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,true,serviceOrder,PATCH
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,true,serviceOrder,DELETE
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,true,cancelServiceOrder,GET
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,true,cancelServiceOrder,GET /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,true,cancelServiceOrder,POST
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,GET
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,GET /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,false,resource,GET
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,false,resource,GET /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF652,v4.0.0,4.0.0,false,resourceOrder,GET /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF652,v4.0.0,4.0.0,false,resourceOrder,POST
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,POST
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,DELETE /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,coreFunction,dependentAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,PATCH /id
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC003,ProductOrderDeliveryOrchestrationAndManagement,securityFunction,exposedAPIs,TMF669,v4.0.0,4.0.0,true,,
TMFC005,ProductInventory,coreFunction,exposedAPIs,TMF637,v4.0.0,4.0.0,true,product,GET
TMFC005,ProductInventory,coreFunction,exposedAPIs,TMF637,v4.0.0,4.0.0,true,product,GET /id
TMFC005,ProductInventory,coreFunction,exposedAPIs,TMF637,v4.0.0,4.0.0,true,product,POST
TMFC005,ProductInventory,coreFunction,exposedAPIs,TMF637,v4.0.0,4.0.0,true,product,PATCH
TMFC005,ProductInventory,coreFunction,exposedAPIs,TMF637,v4.0.0,4.0.0,true,product,DELETE
TMFC005,ProductInventory,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,POST
TMFC005,ProductInventory,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET
TMFC005,ProductInventory,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET /id
TMFC005,ProductInventory,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,DELETE
TMFC005,ProductInventory,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,PATCH
TMFC005,ProductInventory,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET
TMFC005,ProductInventory,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productSpecification,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productSpecification,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productOffering,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productOffering,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productOfferingPrice,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF620,v4.0.0,4.1.0,true,productOfferingPrice,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,PartyRoleManagement,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,PartyRoleManagement,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,false,resource,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,false,resource,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF651,v4.0.0,4.0.0,false,agreement,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF651,v4.0.0,4.0.0,false,agreement,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddress,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicAddress,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicSubAddress,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF673,v4.0.0,4.0.0,false,geographicSubAddress,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF674,v4.0.0,4.0.0,false,geographicSite,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF674,v4.0.0,4.0.0,false,geographicSite,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF675,v4.0.0,4.0.0,false,geographicLocation,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF675,v4.0.0,4.0.0,false,geographicLocation,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF666,v4.0.0,4.0.0,false,billingAccount,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF666,v4.0.0,4.0.0,false,billingAccount,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF637,v4.0.0,4.0.0,false,product,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF637,v4.0.0,4.0.0,false,product,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF637,v4.0.0,4.0.0,false,product,POST
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF637,v4.0.0,4.0.0,false,product,PATCH
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF637,v4.0.0,4.0.0,false,product,DELETE
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,false,service,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,false,service,GET /id
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF622,v4.0.0,4.0.0,false,productOrder,GET
TMFC005,ProductInventory,coreFunction,dependentAPIs,TMF622,v4.0.0,4.0.0,false,productOrder,GET /id
TMFC005,ProductInventory,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC005,ProductInventory,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC005,ProductInventory,securityFunction,exposedAPIs,TMF669,v4.0.0,4.0.0,true,,
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,catalog,GET
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,catalog,GET /id
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,catalog,POST
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,catalog,PATCH
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,catalog,DELETE
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,category,GET
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,category,GET /id
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,category,POST
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,category,PATCH
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,category,DELETE
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,serviceSpecification,GET
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,serviceSpecification,GET /id
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,serviceSpecification,POST
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,serviceSpecification,PATCH
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,serviceSpecification,DELETE
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,serviceCandidate,GET
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,serviceCandidate,GET /id
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,serviceCandidate,POST
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,serviceCandidate,PATCH
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,serviceCandidate,DELETE
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,exportJob,POST
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,exportJob,GET
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,exportJob,GET /id
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,exportJob,DELETE
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,importJob,POST
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,importJob,GET
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,importJob,GET /id
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF633,v4.0.0,4.0.0,true,importJob,DELETE
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelSpecification,GET
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelSpecification,GET/id
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelSpecification,POST
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelSpecification,PATCH
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelSpecification,DELETE
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelObjective,GET
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelObjective,GET/id
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelObjective,POST
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelObjective,PATCH
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelObjective,DELETE
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelSpecParameter,GET
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelSpecParameter,GET/id
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelSpecParameter,POST
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelSpecParameter,PATCH
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF657,v4.0.0,4.0.0,true,serviceLevelSpecParameter,DELETE
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,POST
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET /id
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,DELETE
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,PATCH
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET
TMFC006,ServiceCatalogManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET /id
TMFC006,ServiceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,GET
TMFC006,ServiceCatalogManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,GET /id
TMFC006,ServiceCatalogManagement,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,partyRole,GET
TMFC006,ServiceCatalogManagement,coreFunction,dependentAPIs,TMF669,v4.0.0,4.0.0,false,partyRole,GET /id
TMFC006,ServiceCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET
TMFC006,ServiceCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET /id
TMFC006,ServiceCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET
TMFC006,ServiceCatalogManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET /id
TMFC006,ServiceCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,entitySpecification,GET
TMFC006,ServiceCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,entitySpecification,GET /id
TMFC006,ServiceCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,associationSpecification,GET
TMFC006,ServiceCatalogManagement,coreFunction,dependentAPIs,TMF662,v4.0.0,4.0.0,false,associationSpecification,GET /id
TMFC006,ServiceCatalogManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC006,ServiceCatalogManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC006,ServiceCatalogManagement,securityFunction,exposedAPIs,TMF669,v4.0.0,4.0.0,true,,
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF641,v4.0.0,4.2.0,true,serviceOrder,GET
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF641,v4.0.0,4.2.0,true,serviceOrder,GET /id
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF641,v4.0.0,4.2.0,true,serviceOrder,POST
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF641,v4.0.0,4.2.0,true,serviceOrder,PATCH
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF641,v4.0.0,4.2.0,true,serviceOrder,DELETE
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF641,v4.0.0,4.2.0,true,cancelServiceOrder,GET
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF641,v4.0.0,4.2.0,true,cancelServiceOrder,GET /id
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF641,v4.0.0,4.2.0,true,cancelServiceOrder,POST
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,GET /id
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,POST
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,processFlow,DELETE /id
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,GET /id
TMFC007,ServiceOrderManagement,coreFunction,exposedAPIs,TMF701,v4.0.0,4.1.0,false,taskFlow,PATCH /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,individual,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF632,v4.0.0,4.0.0,false,organization,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF633,v4.0.0,4.0.0,true,serviceSpecification,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF633,v4.0.0,4.0.0,true,serviceSpecification,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF634,v4.0.0,4.1.0,false,resourceSpecification,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,true,service,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,true,service,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,true,service,POST
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,true,service,PATCH
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF638,v4.0.0,4.0.0,true,service,DELETE
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,false,resource,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF639,v4.0.0,4.0.0,false,resource,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF640,v4.0.0,4.0.0,false,monitor,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF640,v4.0.0,4.0.0,false,monitor,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,false,serviceOrder,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,false,serviceOrder,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,false,serviceOrder,POST
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,false,serviceOrder,PATCH
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,false,serviceOrder,DELETE
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,false,cancelServiceOrder,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,false,cancelServiceOrder,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF641,v4.0.0,4.2.0,false,cancelServiceOrder,POST
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,checkServiceQualification,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,checkServiceQualification,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,checkServiceQualification,POST
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,checkServiceQualification,PATCH
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,queryServiceQualification,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,queryServiceQualification,GET /id
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,queryServiceQualification,POST
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF645,v4.0.0,4.0.0,false,queryServiceQualification,PATCH
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,appointment,GET
TMFC007,ServiceOrderManagement,coreFunction,dependentAPIs,TMF646,v4.0.0,4.0.0,false,appointment,GET /id
